part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
Yes,20,No,19,Engineer,67,46,67,100,60,54,36
No,29,No,11,Doctor,63,4,34,47,35,85,99
Yes,7,Yes,27,Entrepreneur,18,40,15,63,81,53,92
Yes,9,No,24,Entrepreneur,78,34,34,67,42,26,11
Yes,17,Yes,4,Entrepreneur,97,63,65,20,94,85,92
Yes,7,Yes,27,Doctor,29,37,87,31,57,28,44
Yes,26,Yes,13,Artist,56,54,91,82,89,35,75
Yes,21,Yes,11,Artist,11,16,92,96,3,83,34
No,14,No,5,Artist,62,65,28,79,40,69,90
No,29,Yes,19,Entrepreneur,21,36,61,47,52,99,53
Yes,0,Yes,15,Teacher,79,87,54,61,49,34,17
No,0,No,30,Entrepreneur,37,54,15,86,28,59,74
Yes,0,Yes,19,Engineer,4,37,81,14,57,92,47
No,10,No,6,Engineer,100,85,61,16,82,59,90
No,24,No,30,Engineer,70,9,56,12,16,96,45
Yes,12,No,1,Teacher,26,73,58,58,14,30,10
Yes,8,No,1,Entrepreneur,45,96,24,55,33,51,25
No,17,No,17,Engineer,18,33,28,26,17,86,40
Yes,0,No,7,Doctor,54,28,7,24,42,0,26
Yes,21,Yes,2,Doctor,56,91,85,27,22,92,96
Yes,7,Yes,15,Entrepreneur,27,22,14,8,45,17,71
Yes,1,Yes,20,Entrepreneur,63,54,77,68,79,79,62
No,19,Yes,10,Entrepreneur,6,79,14,29,47,5,55
No,29,Yes,23,Doctor,47,33,3,42,46,5,74
Yes,22,Yes,0,Entrepreneur,2,8,69,19,3,94,76
Yes,23,Yes,19,Artist,86,60,81,31,29,43,42
Yes,27,Yes,20,Teacher,1,6,83,51,78,71,81
Yes,15,No,0,Entrepreneur,33,2,84,57,45,24,10
Yes,11,No,30,Engineer,60,88,66,33,14,35,26
Yes,17,No,0,Entrepreneur,44,6,25,54,95,90,41
Yes,16,Yes,20,Artist,40,86,84,32,20,92,35
No,25,No,30,Engineer,44,94,32,1,26,77,40
No,27,Yes,3,Artist,49,82,28,60,95,14,22
Yes,21,Yes,26,Artist,95,94,4,18,83,21,64
Yes,18,Yes,11,Engineer,71,19,54,21,60,44,4
Yes,17,Yes,1,Artist,46,5,100,64,87,73,16
Yes,22,No,14,Engineer,54,32,54,68,1,44,23
Yes,19,No,6,Engineer,31,38,61,100,97,93,62
Yes,6,Yes,2,Artist,96,57,61,38,37,11,10
Yes,13,Yes,24,Entrepreneur,58,54,50,76,63,21,28
No,15,Yes,14,Artist,99,68,17,95,36,25,18
No,12,Yes,30,Engineer,7,22,6,5,87,2,85
Yes,29,No,7,Entrepreneur,64,66,82,47,18,38,12
No,1,Yes,10,Engineer,5,40,49,26,40,36,70
Yes,3,Yes,22,Artist,85,66,68,5,9,14,58
Yes,16,Yes,16,Entrepreneur,96,39,56,75,74,69,0
No,7,No,12,Artist,6,23,56,69,82,60,42
Yes,18,Yes,16,Teacher,12,53,15,28,53,79,36
Yes,1,No,12,Entrepreneur,32,17,83,61,22,25,64
Yes,7,Yes,11,Artist,72,26,35,29,35,49,1
Yes,22,No,7,Doctor,49,76,81,93,78,66,65
Yes,5,Yes,17,Doctor,36,84,10,32,36,52,99
No,22,Yes,19,Artist,45,87,99,6,0,78,6
Yes,10,Yes,16,Entrepreneur,73,33,71,50,69,53,98
Yes,25,No,4,Entrepreneur,64,100,69,64,29,32,28
Yes,28,Yes,27,Engineer,58,87,83,74,11,92,89
No,20,No,13,Engineer,49,21,7,56,20,63,78
No,26,Yes,21,Artist,75,1,94,98,10,35,19
Yes,10,Yes,13,Entrepreneur,72,48,63,9,26,89,76
No,11,Yes,0,Teacher,63,81,8,77,18,78,51
No,25,No,4,Entrepreneur,54,78,22,45,14,29,68
No,10,No,6,Engineer,60,86,27,33,89,35,76
No,18,Yes,21,Doctor,40,85,53,60,20,36,100
No,22,Yes,16,Doctor,35,26,83,17,65,58,17
No,30,Yes,27,Doctor,56,64,8,60,68,16,77
Yes,6,No,1,Engineer,85,53,44,27,2,86,35
No,16,No,10,Engineer,78,3,49,87,52,83,91
No,1,Yes,7,Doctor,28,63,5,37,5,67,3
Yes,2,Yes,3,Artist,88,42,71,24,96,87,18
Yes,10,No,30,Engineer,75,44,85,1,58,28,50
Yes,4,Yes,17,Engineer,17,85,18,46,52,52,34
No,8,Yes,12,Entrepreneur,92,23,1,8,17,33,58
Yes,9,Yes,14,Entrepreneur,99,42,55,12,9,47,21
Yes,1,Yes,29,Entrepreneur,5,4,59,20,88,84,27
No,7,No,0,Artist,38,34,72,93,41,74,30
Yes,28,No,29,Doctor,48,46,77,44,0,81,52
Yes,23,No,13,Engineer,83,51,51,95,24,90,19
Yes,2,Yes,15,Teacher,49,56,74,20,63,24,37
No,11,Yes,16,Teacher,17,11,64,88,50,20,17
No,17,Yes,24,Teacher,54,47,46,34,31,24,49
Yes,18,Yes,21,Engineer,67,17,52,16,30,36,6
Yes,2,Yes,3,Entrepreneur,98,25,81,87,68,71,12
Yes,17,No,24,Doctor,90,36,85,21,58,93,11
Yes,8,Yes,20,Engineer,26,73,81,37,71,89,6
Yes,26,Yes,21,Teacher,82,15,38,78,53,83,18
No,8,No,17,Doctor,39,100,58,4,20,77,14
Yes,27,No,16,Entrepreneur,59,82,21,51,70,98,81
Yes,10,No,12,Entrepreneur,12,76,64,91,94,14,94
Yes,24,No,15,Teacher,44,34,70,3,40,61,38
Yes,2,Yes,21,Entrepreneur,90,95,26,62,85,24,99
Yes,3,Yes,9,Teacher,100,47,54,86,81,97,21
No,21,No,1,Entrepreneur,9,2,78,43,80,94,33
No,16,No,25,Engineer,60,88,47,94,6,65,43
Yes,21,No,12,Artist,52,39,72,93,92,45,82
No,21,Yes,2,Artist,97,11,3,3,40,67,41
No,4,No,9,Engineer,70,9,61,31,88,36,7
Yes,22,Yes,24,Teacher,80,41,36,31,1,87,60
Yes,23,Yes,4,Engineer,28,86,87,33,40,40,74
Yes,19,No,1,Teacher,95,26,17,76,100,87,22
No,10,No,7,Artist,27,14,48,40,84,33,23
No,7,Yes,7,Engineer,35,49,70,33,5,70,57
No,21,No,4,Teacher,100,9,73,34,57,58,17
Yes,3,Yes,23,Engineer,6,23,50,77,58,50,76
Yes,9,Yes,1,Engineer,27,64,20,39,42,13,8
Yes,18,No,15,Artist,64,28,89,91,94,53,58
No,18,Yes,21,Teacher,54,55,76,23,19,59,12
Yes,22,Yes,1,Engineer,24,7,10,84,75,51,63
Yes,3,Yes,15,Entrepreneur,13,97,56,44,8,65,84
Yes,13,No,22,Entrepreneur,16,51,9,35,32,57,89
Yes,1,No,11,Teacher,20,36,78,43,24,19,27
No,2,No,18,Artist,40,68,48,14,58,3,88
No,7,No,17,Teacher,75,27,90,69,22,47,49
Yes,13,No,22,Engineer,85,42,38,45,61,93,57
No,4,No,22,Artist,91,66,42,52,17,74,18
No,30,Yes,20,Entrepreneur,59,10,79,52,5,25,69
Yes,28,Yes,25,Artist,11,85,70,35,34,62,73
No,21,No,18,Artist,96,12,41,14,63,5,53
Yes,26,Yes,8,Engineer,1,62,49,65,17,3,7
No,17,No,14,Doctor,27,83,44,6,71,51,74
No,17,Yes,5,Engineer,7,50,98,16,76,32,26
No,12,Yes,14,Artist,34,70,75,83,100,20,42
No,27,Yes,4,Engineer,14,27,64,18,51,45,77
No,9,Yes,12,Teacher,46,21,54,70,88,17,79
No,7,Yes,13,Engineer,85,24,89,45,50,33,49
No,22,No,20,Doctor,68,48,69,50,83,32,70
No,8,Yes,28,Doctor,91,81,93,75,47,10,4
No,22,No,30,Entrepreneur,77,40,0,41,83,49,99
Yes,3,No,22,Doctor,84,46,69,7,58,28,66
No,14,No,17,Artist,37,74,49,15,3,9,20
No,20,Yes,2,Doctor,1,40,5,93,64,65,2
No,4,Yes,6,Engineer,10,65,76,20,62,64,82
Yes,6,Yes,13,Entrepreneur,77,56,32,56,53,41,53
No,29,No,2,Doctor,51,79,98,35,49,20,3
No,1,Yes,20,Entrepreneur,23,97,91,37,69,66,40
No,22,No,18,Artist,23,32,72,66,79,63,35
Yes,19,No,3,Teacher,62,57,92,92,88,49,99
No,6,Yes,28,Engineer,58,51,91,77,77,12,95
Yes,17,Yes,9,Engineer,6,39,19,46,18,2,58
No,7,No,23,Engineer,86,76,34,31,1,18,54
No,0,No,4,Teacher,0,53,0,17,33,43,89
Yes,27,Yes,12,Doctor,14,56,10,2,69,9,66
No,28,No,1,Engineer,82,26,7,55,83,96,80
No,5,Yes,5,Engineer,83,82,40,6,19,37,27
Yes,30,Yes,24,Teacher,96,75,81,2,57,41,65
Yes,26,No,29,Artist,3,82,92,73,27,68,23
No,24,Yes,4,Engineer,66,76,81,33,4,75,62
Yes,9,Yes,16,Entrepreneur,86,29,61,34,80,84,47
Yes,30,Yes,5,Teacher,39,97,42,99,24,6,92
Yes,2,No,28,Doctor,15,92,89,39,68,16,41
No,4,Yes,27,Doctor,45,4,22,46,85,90,84
Yes,8,Yes,20,Entrepreneur,32,33,95,32,12,84,81
Yes,13,No,14,Engineer,55,77,99,89,48,3,83
No,13,No,23,Teacher,65,81,44,95,80,32,67
Yes,22,Yes,17,Entrepreneur,92,15,37,93,59,45,90
No,25,No,12,Entrepreneur,80,29,100,85,20,79,98
No,21,Yes,9,Engineer,20,39,70,67,57,94,25
Yes,24,Yes,12,Engineer,85,87,76,55,46,32,23
No,1,No,2,Teacher,21,93,87,91,62,43,52
No,18,No,17,Teacher,56,97,63,100,67,9,95
Yes,1,No,26,Doctor,36,45,1,50,90,16,91
Yes,24,No,16,Entrepreneur,18,87,59,36,34,81,1
No,23,Yes,16,Artist,92,53,57,33,31,15,75
No,2,Yes,2,Engineer,31,14,25,36,48,15,68
Yes,2,Yes,5,Engineer,42,45,62,49,68,40,59
No,29,Yes,4,Engineer,62,43,11,92,25,64,58
Yes,21,Yes,28,Entrepreneur,64,20,48,59,54,64,82
No,11,Yes,8,Doctor,86,55,57,99,14,46,5
No,10,No,18,Doctor,89,98,77,42,4,100,87
Yes,18,No,17,Entrepreneur,40,22,42,18,1,18,85
No,10,No,22,Doctor,86,44,78,61,70,74,5
No,13,No,22,Doctor,93,79,72,12,68,93,16
No,20,Yes,14,Doctor,86,85,60,56,0,1,92
Yes,26,Yes,10,Entrepreneur,74,86,99,84,92,27,86
No,15,Yes,8,Entrepreneur,11,79,43,35,86,69,50
No,30,Yes,25,Artist,32,9,87,28,9,24,41
Yes,2,No,19,Artist,100,88,25,99,70,17,83
Yes,0,No,1,Teacher,8,33,75,71,83,53,64
Yes,24,No,30,Artist,76,26,3,94,67,71,66
Yes,7,No,7,Engineer,86,59,79,40,49,79,83
No,22,Yes,18,Doctor,91,6,17,72,92,93,3
No,27,Yes,11,Doctor,78,29,24,83,39,37,21
Yes,22,Yes,23,Artist,69,74,17,62,2,44,71
Yes,8,No,3,Artist,80,0,41,74,24,66,67
No,25,No,29,Doctor,7,18,57,34,93,56,53
Yes,18,Yes,30,Engineer,57,24,99,32,54,10,61
Yes,8,Yes,7,Teacher,69,69,88,94,94,87,74
Yes,14,Yes,29,Entrepreneur,5,23,40,56,27,85,92
No,6,No,27,Artist,44,59,10,44,6,15,83
Yes,25,No,16,Engineer,2,57,19,59,13,67,18
No,29,No,17,Engineer,68,94,100,54,6,85,50
No,13,No,8,Artist,96,17,8,46,54,11,68
Yes,14,Yes,23,Teacher,5,97,19,3,63,52,81
No,3,Yes,12,Engineer,3,78,61,47,22,13,26
Yes,26,Yes,27,Teacher,84,24,95,8,64,86,76
Yes,3,Yes,16,Engineer,45,72,91,92,93,41,96
Yes,6,No,12,Entrepreneur,99,63,48,75,41,0,8
Yes,28,No,8,Teacher,33,57,23,28,48,32,43
No,10,No,14,Artist,56,93,4,45,93,21,48
No,21,No,17,Entrepreneur,6,57,28,80,76,20,77
No,7,Yes,8,Entrepreneur,48,3,6,55,52,4,22
Yes,7,No,18,Artist,63,76,82,3,26,93,58
Yes,13,Yes,1,Doctor,31,13,2,13,61,7,12
Yes,23,No,21,Engineer,40,74,88,15,74,2,21
Yes,3,No,13,Artist,96,59,98,79,57,51,55
Yes,3,No,14,Doctor,94,5,57,62,82,85,57
No,6,Yes,20,Entrepreneur,87,14,31,94,12,35,20
Yes,19,No,19,Artist,50,86,41,74,64,89,52
Yes,21,Yes,12,Entrepreneur,35,40,29,69,87,48,35
No,19,No,0,Entrepreneur,22,33,25,94,39,61,32
No,0,Yes,1,Teacher,57,92,98,61,100,56,81
Yes,27,Yes,23,Engineer,36,39,20,38,66,41,32
Yes,7,No,7,Engineer,9,80,36,13,61,3,36
Yes,29,No,27,Artist,73,93,0,73,100,50,47
Yes,29,No,28,Doctor,47,34,6,86,66,5,18
Yes,8,Yes,17,Entrepreneur,81,93,48,37,4,26,37
No,14,Yes,15,Doctor,82,83,10,12,84,33,83
Yes,29,No,7,Entrepreneur,9,3,68,28,92,58,47
Yes,0,No,5,Artist,94,4,20,38,83,25,82
Yes,6,Yes,14,Entrepreneur,77,30,46,66,32,4,83
No,14,No,5,Doctor,76,28,2,68,84,99,82
No,12,Yes,13,Engineer,85,25,63,91,34,67,4
Yes,6,No,23,Engineer,69,44,3,28,43,63,40
Yes,9,Yes,9,Engineer,96,72,50,6,72,73,78
No,24,Yes,20,Teacher,52,1,91,66,54,46,48
No,18,Yes,20,Doctor,40,4,68,94,59,87,46
No,18,No,7,Teacher,45,4,32,92,95,24,39
No,1,No,18,Artist,51,53,19,49,4,66,93
No,24,No,15,Entrepreneur,27,5,0,55,78,3,36
Yes,21,Yes,8,Artist,68,73,65,36,83,10,22
Yes,1,Yes,30,Artist,72,87,99,64,88,17,50
No,5,Yes,21,Engineer,36,30,40,86,82,63,97
No,16,No,20,Engineer,10,65,5,13,72,70,53
No,10,Yes,19,Entrepreneur,100,22,5,39,38,39,44
Yes,2,Yes,10,Teacher,35,67,72,52,51,92,68
No,30,Yes,29,Teacher,89,85,95,14,34,19,29
No,24,No,16,Doctor,73,99,18,64,10,64,46
No,6,Yes,8,Entrepreneur,30,54,89,56,36,82,16
No,13,Yes,20,Engineer,59,60,89,62,91,84,75
Yes,16,No,25,Entrepreneur,42,3,58,59,78,22,68
Yes,13,No,22,Doctor,46,48,57,64,41,69,66
No,4,Yes,6,Doctor,41,19,2,76,55,100,100
No,1,No,30,Doctor,52,72,74,12,97,71,44
Yes,1,No,1,Entrepreneur,77,67,27,75,100,1,85
No,20,No,16,Artist,5,39,1,68,19,84,53
No,13,Yes,13,Teacher,14,22,25,82,27,96,50
No,4,Yes,13,Artist,97,72,99,87,9,84,42
Yes,17,No,0,Teacher,9,99,21,86,14,1,18
Yes,20,No,4,Artist,32,72,15,15,8,73,42
No,27,Yes,3,Artist,58,97,84,69,18,86,73
No,21,Yes,3,Engineer,69,40,6,2,21,96,47
Yes,3,No,7,Entrepreneur,57,54,17,19,53,70,93
Yes,0,No,7,Teacher,29,38,30,17,22,42,57
Yes,28,Yes,12,Entrepreneur,36,2,79,56,0,76,2
No,10,Yes,6,Entrepreneur,44,1,48,23,69,94,72
No,1,Yes,0,Artist,2,58,22,11,96,37,35
No,14,No,9,Teacher,19,10,57,88,63,0,96
No,26,Yes,2,Engineer,68,85,47,25,31,65,46
Yes,5,Yes,12,Teacher,59,48,40,51,57,83,20
No,1,No,30,Teacher,6,39,8,40,25,86,66
Yes,20,No,15,Teacher,52,25,92,37,84,75,49
No,28,No,19,Artist,46,15,98,55,77,5,37
No,3,No,24,Entrepreneur,49,10,85,6,25,28,56
Yes,25,Yes,13,Doctor,70,55,12,37,64,2,30
Yes,3,Yes,12,Entrepreneur,2,76,11,7,63,29,23
No,11,No,11,Entrepreneur,65,73,64,69,71,40,41
Yes,20,Yes,18,Doctor,54,12,48,54,53,3,27
Yes,15,No,10,Entrepreneur,25,99,59,34,49,73,29
Yes,30,No,28,Entrepreneur,81,38,45,22,59,28,36
No,28,Yes,29,Entrepreneur,68,92,92,61,17,33,88
No,3,No,10,Entrepreneur,42,9,21,25,88,42,2
No,8,Yes,27,Doctor,93,96,53,65,37,84,78
Yes,14,Yes,15,Entrepreneur,45,97,37,57,39,55,28
No,3,No,10,Engineer,67,82,98,93,94,50,15
No,12,No,16,Teacher,57,96,7,36,10,40,12
No,6,Yes,19,Artist,93,46,96,76,92,8,6
No,3,Yes,23,Doctor,78,31,68,76,65,18,78
Yes,2,No,1,Entrepreneur,18,68,60,88,92,15,50
Yes,24,Yes,26,Artist,96,12,39,53,48,43,19
Yes,24,No,24,Teacher,39,50,27,96,84,45,38
No,8,Yes,29,Entrepreneur,71,66,82,27,58,66,37
No,12,Yes,29,Engineer,48,66,22,57,1,80,56
No,16,Yes,22,Entrepreneur,10,7,85,34,58,87,67
Yes,2,Yes,13,Entrepreneur,71,96,26,84,76,43,49
No,15,No,16,Entrepreneur,88,89,31,22,1,70,86
No,12,No,11,Artist,93,73,68,59,71,75,13
No,20,No,18,Doctor,89,88,88,12,68,55,86
Yes,11,Yes,4,Entrepreneur,11,88,48,43,60,37,98
No,18,No,22,Artist,84,83,22,57,40,30,49
No,23,No,29,Doctor,30,92,32,58,36,27,43
Yes,29,No,19,Artist,98,17,81,5,15,77,42
No,1,Yes,21,Doctor,65,20,29,31,20,37,63
Yes,7,No,3,Engineer,15,93,38,28,100,79,17
Yes,27,Yes,22,Entrepreneur,10,94,5,8,78,43,51
Yes,4,Yes,27,Entrepreneur,89,22,98,15,61,48,16
Yes,20,No,28,Artist,74,9,31,17,79,70,98
Yes,29,No,16,Doctor,72,27,62,80,0,69,39
No,2,No,25,Artist,86,100,48,25,9,88,86
No,25,Yes,9,Engineer,8,35,57,77,7,74,8
Yes,21,Yes,9,Artist,41,38,27,15,35,96,39
Yes,4,No,18,Artist,10,71,37,7,48,8,16
No,2,No,6,Artist,13,33,23,40,10,59,73
No,27,Yes,2,Engineer,31,88,28,99,97,5,41
No,5,No,15,Engineer,36,4,68,71,42,48,34
No,28,No,12,Entrepreneur,75,9,98,81,32,87,27
Yes,14,No,24,Teacher,88,80,9,76,20,54,61
Yes,7,Yes,19,Engineer,79,31,10,98,6,64,65
No,10,Yes,13,Entrepreneur,72,81,89,12,87,67,50
No,8,No,9,Artist,99,39,16,45,71,73,43
No,27,No,25,Entrepreneur,42,6,13,16,2,97,30
Yes,19,No,5,Entrepreneur,48,85,37,98,77,58,60
No,7,Yes,14,Teacher,22,16,13,78,88,18,96
Yes,22,Yes,4,Teacher,14,53,23,32,31,28,18
Yes,30,Yes,8,Entrepreneur,47,77,59,37,65,92,44
Yes,8,Yes,6,Engineer,91,75,48,21,66,90,54
Yes,22,No,0,Artist,0,93,29,100,31,64,73
No,10,Yes,18,Engineer,89,3,15,44,81,14,45
No,22,No,9,Artist,50,45,32,9,43,31,2
Yes,9,Yes,19,Engineer,31,25,31,96,29,89,34
Yes,13,Yes,23,Engineer,92,3,8,90,31,67,16
No,25,No,19,Doctor,74,57,78,11,93,43,87
No,0,Yes,27,Engineer,15,75,81,1,0,54,84
No,11,Yes,22,Entrepreneur,72,91,36,30,38,58,83
No,28,Yes,19,Doctor,29,75,49,63,43,2,63
Yes,23,No,20,Engineer,94,12,79,99,24,40,54
No,7,Yes,8,Entrepreneur,12,79,1,90,98,25,41
Yes,21,No,23,Teacher,7,29,12,2,35,16,32
Yes,5,No,26,Entrepreneur,50,91,24,53,79,56,39
Yes,23,No,2,Teacher,18,40,11,66,48,24,58
Yes,28,Yes,5,Engineer,22,94,15,9,42,98,74
Yes,29,Yes,1,Teacher,77,60,7,21,56,9,19
No,19,Yes,8,Artist,95,23,23,87,98,92,59
No,20,No,7,Entrepreneur,98,24,56,13,35,87,4
Yes,24,No,10,Engineer,97,62,98,85,36,46,9
No,23,No,2,Engineer,34,20,85,17,64,84,6
Yes,8,Yes,26,Teacher,98,98,66,82,1,16,33
Yes,5,Yes,14,Artist,77,25,3,58,74,29,81
No,11,No,11,Teacher,68,0,59,4,46,49,69
Yes,19,No,11,Doctor,85,59,50,77,20,37,86
Yes,27,Yes,7,Doctor,4,76,81,41,96,42,25
Yes,18,No,2,Entrepreneur,50,87,48,12,0,79,84
No,19,Yes,16,Teacher,15,64,67,72,81,73,22
Yes,22,No,21,Doctor,86,60,1,78,51,28,60
Yes,2,Yes,29,Engineer,94,52,77,5,70,33,17
Yes,10,No,9,Doctor,71,15,3,3,97,42,82
No,25,Yes,24,Entrepreneur,57,19,48,95,51,37,41
No,20,Yes,3,Engineer,82,25,87,66,43,41,81
No,14,No,22,Engineer,47,36,100,95,77,19,54
No,8,No,3,Artist,2,83,21,76,92,5,52
No,24,Yes,1,Engineer,75,68,86,93,62,61,1
Yes,5,No,22,Entrepreneur,31,79,44,64,38,89,11
No,13,No,11,Entrepreneur,22,70,45,13,75,86,10
Yes,18,No,25,Teacher,41,37,7,76,2,71,31
Yes,17,Yes,8,Engineer,31,51,75,71,39,89,92
Yes,13,No,25,Artist,7,49,20,75,45,14,0
Yes,27,No,21,Entrepreneur,7,55,63,30,89,36,35
Yes,1,Yes,2,Doctor,99,65,7,60,27,3,81
No,16,Yes,29,Doctor,53,62,39,88,66,0,97
No,9,Yes,19,Artist,5,18,95,36,48,85,28
Yes,23,Yes,7,Teacher,6,42,59,25,0,66,65
No,28,Yes,4,Doctor,94,34,28,88,85,63,8
No,17,No,14,Artist,74,29,81,98,31,67,21
Yes,28,No,23,Artist,60,98,71,67,53,4,49
Yes,17,No,23,Engineer,84,21,72,11,60,30,34
Yes,9,No,8,Artist,33,90,6,89,95,37,35
No,1,Yes,21,Engineer,52,2,39,90,99,60,51
Yes,13,Yes,9,Artist,19,61,64,53,8,53,69
No,1,Yes,5,Doctor,38,68,12,91,93,45,96
Yes,16,No,5,Entrepreneur,78,84,18,74,10,24,19
Yes,18,Yes,5,Engineer,86,38,65,71,75,63,96
Yes,6,No,20,Engineer,49,40,83,81,34,87,16
Yes,3,Yes,1,Engineer,3,63,37,46,48,47,56
No,7,No,5,Doctor,38,7,68,11,3,34,74
Yes,25,Yes,21,Artist,91,45,52,66,95,76,20
Yes,25,No,8,Teacher,69,74,94,26,37,32,93
No,13,Yes,17,Engineer,91,76,36,41,4,94,84
Yes,6,Yes,0,Entrepreneur,8,43,73,97,43,70,93
Yes,24,Yes,15,Entrepreneur,37,100,5,61,96,59,93
No,29,No,19,Entrepreneur,85,47,44,13,17,54,17
No,6,Yes,5,Doctor,92,11,70,62,13,17,8
No,3,Yes,5,Artist,0,46,64,72,53,2,38
No,1,Yes,29,Teacher,85,3,6,41,11,63,95
No,6,No,7,Artist,42,24,16,48,14,25,39
Yes,12,No,5,Entrepreneur,40,47,54,75,26,20,90
No,21,No,14,Teacher,41,91,70,52,52,30,31
Yes,4,No,20,Artist,79,88,50,55,85,81,28
No,15,No,20,Doctor,95,31,96,19,30,33,22
No,5,Yes,16,Doctor,77,60,86,88,4,43,78
Yes,16,Yes,14,Doctor,43,67,68,43,43,38,75
No,23,No,19,Doctor,29,79,0,79,36,60,57
No,19,Yes,16,Artist,10,64,93,82,45,45,14
Yes,22,No,7,Artist,96,70,54,91,78,60,58
No,24,No,12,Entrepreneur,75,68,39,69,8,4,63
Yes,1,Yes,23,Teacher,100,93,14,12,65,90,76
Yes,1,No,18,Entrepreneur,85,71,62,20,73,3,30
Yes,10,Yes,6,Teacher,45,50,90,68,5,98,74
Yes,23,Yes,23,Doctor,49,57,3,31,91,88,12
No,10,No,26,Artist,6,17,93,43,75,60,85
No,2,Yes,23,Engineer,58,3,77,96,53,78,6
No,20,No,12,Artist,67,13,83,20,18,79,99
No,19,Yes,2,Doctor,37,47,51,33,24,79,89
Yes,7,Yes,16,Artist,99,80,28,21,73,5,13
Yes,16,Yes,24,Engineer,10,39,39,20,22,93,73
Yes,13,Yes,18,Engineer,46,52,19,14,35,77,25
No,14,No,4,Engineer,45,46,23,14,51,81,30
No,13,No,10,Artist,89,94,91,28,52,5,44
Yes,17,No,14,Teacher,6,95,73,75,88,11,57
Yes,9,Yes,21,Doctor,55,55,94,89,62,98,73
Yes,12,Yes,10,Doctor,27,26,5,47,62,65,7
No,1,No,5,Artist,36,30,54,52,26,87,73
Yes,12,No,4,Teacher,61,13,82,38,26,25,90
No,27,Yes,5,Doctor,11,61,75,70,14,79,79
Yes,6,No,21,Engineer,0,27,96,58,99,81,11
No,14,No,10,Engineer,81,40,41,83,74,57,100
Yes,9,No,15,Doctor,6,75,36,5,96,99,16
Yes,13,Yes,20,Doctor,21,92,82,84,33,48,98
Yes,7,No,3,Doctor,8,37,93,96,28,56,12
No,14,No,17,Teacher,21,84,45,16,49,57,51
No,17,Yes,24,Artist,82,14,19,60,98,71,97
Yes,7,No,4,Engineer,93,80,99,68,9,36,51
Yes,12,Yes,18,Teacher,62,20,24,13,89,6,37
Yes,8,Yes,6,Doctor,12,8,45,20,82,1,59
No,8,No,27,Teacher,77,60,42,6,30,23,37
No,12,No,18,Engineer,82,11,13,24,0,49,36
No,11,No,27,Doctor,63,30,7,41,18,31,67
No,28,No,28,Teacher,5,1,32,25,98,54,34
Yes,17,Yes,3,Engineer,55,9,20,97,23,75,49
Yes,1,No,8,Artist,7,32,6,24,21,86,73
Yes,0,No,20,Entrepreneur,91,69,88,56,97,33,34
Yes,22,Yes,15,Teacher,73,73,54,75,84,68,2
Yes,24,No,24,Entrepreneur,4,60,37,66,27,7,91
Yes,9,Yes,0,Entrepreneur,33,66,27,67,9,90,86
No,14,No,5,Teacher,21,51,35,91,31,19,53
No,11,No,10,Artist,77,0,84,16,17,24,62
No,25,Yes,11,Artist,82,64,55,26,71,61,13
Yes,5,No,18,Artist,68,94,35,26,80,89,3
No,16,Yes,14,Engineer,12,77,10,22,51,14,53
Yes,5,No,30,Engineer,36,7,82,66,82,1,29
Yes,10,Yes,18,Entrepreneur,29,44,59,60,45,58,97
Yes,16,No,22,Engineer,12,72,42,17,36,76,40
Yes,11,Yes,5,Entrepreneur,58,66,41,21,30,40,11
No,1,Yes,10,Engineer,73,4,17,23,97,22,32
No,23,No,19,Engineer,39,55,43,33,18,35,50
Yes,30,No,8,Teacher,45,17,32,30,36,36,50
Yes,11,Yes,25,Artist,68,9,34,39,9,23,7
No,27,Yes,2,Artist,80,76,17,49,82,98,91
No,27,Yes,0,Engineer,77,2,17,26,61,98,40
Yes,16,No,9,Artist,69,76,57,74,36,93,19
No,16,Yes,3,Doctor,46,57,79,58,40,92,47
No,6,No,2,Engineer,3,30,34,39,100,71,17
No,17,Yes,26,Entrepreneur,94,19,32,7,7,40,37
No,6,Yes,30,Artist,31,2,57,32,79,27,92
Yes,27,Yes,5,Doctor,53,59,48,25,4,75,67
No,7,Yes,0,Doctor,40,72,36,71,94,53,91
No,1,Yes,8,Entrepreneur,100,95,44,62,48,54,93
Yes,1,Yes,20,Artist,12,83,79,76,4,66,26
No,5,Yes,14,Teacher,28,57,70,18,88,1,65
No,25,Yes,7,Artist,24,21,18,35,97,99,88
Yes,5,Yes,10,Artist,41,84,92,8,39,11,86
No,4,No,6,Engineer,68,93,94,51,31,62,44
Yes,29,No,15,Teacher,29,41,90,3,46,20,17
No,7,Yes,10,Entrepreneur,56,56,1,61,48,60,10
Yes,23,No,12,Entrepreneur,5,71,94,97,64,66,90
No,12,Yes,5,Teacher,48,51,44,100,93,52,87
Yes,3,No,26,Engineer,51,37,63,25,20,35,76
Yes,27,Yes,18,Artist,65,47,79,7,24,32,97
No,2,Yes,21,Artist,32,14,32,52,72,7,56
No,25,No,19,Teacher,70,12,23,17,36,70,33
No,30,Yes,4,Entrepreneur,81,17,52,31,60,3,54
No,26,No,17,Engineer,71,62,45,77,77,13,28
Yes,9,No,23,Doctor,9,37,27,94,24,19,78
Yes,19,No,0,Artist,63,89,8,67,76,5,15
